Liga,Inning,Mitad Del Inning,Evento,Outs Antes De Jugada,Corredores Inicio De Jugada,Carreras Antes De Jugada,Carreras Anotadas En Jugada,Outs En Juego,Outs Despues De Jugada,Corredores Despues De Jugada,Carreras Despues De Jugada,Carreras Final Inning
SNB60,2,top,G. Garbey  batea Sencillo de fly al jardin derecho.,1,---,0,0,0,1,1--,0,0
SNB60,2,top,J. Jens  se Poncha.,1,1--,0,0,1,2,1--,0,0
SNB60,2,top,"Y. Reyes  batea Sencillo de rolling al jardin derecho . G. Garbey  avanza a Segunda Base, ",2,1--,0,0,0,2,12-,0,0
SNB60,2,top,M. Lamontana  se Poncha.,2,12-,0,0,1,3,12-,0,0
SNB60,2,bottom,R. Delgado  recibe Base por Bolas.,0,---,0,0,0,0,1--,0,0
SNB60,2,bottom,O. Cremet  es Out de fly al jardin derecho.,0,1--,0,0,1,1,1--,0,0
SNB60,2,bottom,P. Revilla  se Poncha.,1,1--,0,0,1,2,1--,0,0
SNB60,2,bottom,"R. Preval  batea Sencillo de rolling . R. Delgado  avanza a Segunda Base, ",2,1--,0,0,0,2,12-,0,0
SNB60,2,bottom,"F. Carbonell  se embasa por FCH de rolling 64. R. Preval  es Out, ",2,12-,0,0,1,3,12-,0,0
SNB60,3,top,Y. Moreno  se Poncha.,0,---,0,0,1,1,---,0,1
SNB60,3,top,D. Garcia  conecta Jonron de fly al jardin izquierdo.,1,---,0,1,0,1,---,1,1
SNB60,3,top,R. Proenza  es Out de rolling 3.,1,---,1,0,1,2,---,1,1
SNB60,3,top,A. Cosme  recibe Base por Bolas.,2,---,1,0,0,2,1--,1,1
SNB60,3,top,"J. Jimenez  recibe Base por Bolas. A. Cosme  avanza a Segunda Base, ",2,1--,1,0,0,2,12-,1,1
SNB60,3,top,G. Garbey  se Poncha.,2,12-,1,0,1,3,12-,1,1
SNB60,3,bottom,Y. Aramburo  batea Doble de linea al jardin derecho.,0,---,0,0,0,0,-2-,0,1
SNB60,3,bottom,"B. Roque  batea Doble de linea al jardin derecho. Y. Aramburo  anota, ",0,-2-,0,1,0,0,-2-,1,1
SNB60,3,bottom,"Y. Baro  sacrificio de Hit de rolling 3. B. Roque  avanza a Tercera Base, ",0,-2-,1,0,1,1,--3,1,1
SNB60,3,bottom,D. Manso  es Out de rolling 3.,1,--3,1,0,1,2,--3,1,1
SNB60,3,bottom,R. Delgado  recibe Base por Bolas Intencional.,2,--3,1,0,0,2,1-3,1,1
SNB60,3,bottom,O. Cremet  recibe Base por Bolas Intencional.,2,-23,1,0,0,2,123,1,1
SNB60,3,bottom,P. Revilla  se Poncha.,2,123,1,0,1,3,123,1,1
SNB60,4,top,J. Jens  recibe Pelotazo.,0,---,0,0,0,0,1--,0,0
SNB60,4,top,"Y. Reyes  sacrificio de Hit de rolling 34. J. Jens  avanza a Segunda Base, ",0,1--,0,0,1,1,-2-,0,0
SNB60,4,top,"M. Lamontana  es Out de rolling 43. J. Jens  avanza a Tercera Base, ",1,-2-,0,0,1,2,--3,0,0
SNB60,4,top,Y. Moreno  recibe Base por Bolas.,2,--3,0,0,0,2,1-3,0,0
SNB60,4,top,"D. Garcia  se embasa por FCH de rolling 64. Y. Moreno  es Out, ",2,1-3,0,0,1,3,1-3,0,0
SNB60,4,bottom,R. Preval  batea Sencillo de linea al jardin derecho.,0,---,0,0,0,0,1--,0,8
SNB60,4,bottom,"F. Carbonell  se Poncha. R. Preval  se roba Segunda Base, ",0,1--,0,0,1,1,-2-,0,8
SNB60,4,bottom,"Y. Aramburo  batea Sencillo de linea al jardin central. R. Preval  anota, ",1,-2-,0,1,0,1,1--,1,8
SNB60,4,bottom,"B. Roque  se embasa por Error probabilidad de Out y llega a 2B de rolling 6. Y. Aramburo  avanza a 2B y llega a 3B por error no probabilidad de Out, ",1,1--,1,0,0,1,-23,1,8
SNB60,4,bottom,Y. Baro  es Out de rolling 43.,1,-23,1,0,1,2,-23,1,8
SNB60,4,bottom,"D. Manso  batea Doble de linea al jardin izquierdo. B. Roque  anota, Y. Aramburo  anota",2,-23,1,2,0,2,-2-,3,8
SNB60,4,bottom,"R. Delgado  batea Sencillo de rolling . D. Manso  avanza a Tercera Base, ",2,-2-,3,0,0,2,1-3,3,8
SNB60,4,bottom,"O. Cremet  conecta Jonron de fly al jardin derecho. R. Delgado  anota, D. Manso  anota",2,1-3,3,3,0,2,---,6,8
SNB60,4,bottom,P. Revilla  recibe Base por Bolas.,2,---,6,0,0,2,1--,6,8
SNB60,4,bottom,"R. Preval  batea Doble de linea al jardin central. P. Revilla  anota, ",2,-2-,6,1,0,2,-2-,7,8
SNB60,4,bottom,F. Carbonell  recibe Pelotazo.,2,-2-,7,0,0,2,12-,7,8
SNB60,4,bottom,"Y. Aramburo  batea Sencillo de linea al jardin central. F. Carbonell  avanza a Tercera Base, R. Preval  anota, ",2,12-,7,1,0,2,1-3,8,8
SNB60,4,bottom,B. Roque  es Out de rolling 43.,2,1-3,8,0,1,3,1-3,8,8
SNB60,5,top,R. Proenza  es Out de fly al jardin izquierdo.,0,---,0,0,1,1,---,0,0
SNB60,5,top,A. Cosme  es Out de rolling 3.,1,---,0,0,1,2,---,0,0
SNB60,5,top,J. Jimenez  se Poncha.,2,---,0,0,1,3,---,0,0
SNB60,5,bottom,Y. Baro  se Poncha.,0,---,0,0,1,1,---,0,0
SNB60,5,bottom,D. Manso  se Poncha.,1,---,0,0,1,2,---,0,0
SNB60,5,bottom,R. Delgado  es Out de fly al jardin central.,2,---,0,0,1,3,---,0,0
SNB60,6,top,G. Garbey  se Poncha.,0,---,0,0,1,1,---,0,0
SNB60,6,top,J. Jens  es Out de rolling 43.,1,---,0,0,1,2,---,0,0
SNB60,6,top,Y. Reyes  es Out de rolling 63.,2,---,0,0,1,3,---,0,0
SNB60,6,bottom,O. Cremet  se Poncha.,0,---,0,0,1,1,---,0,0
SNB60,6,bottom,L. Brook  es Out de rolling 63.,1,---,0,0,1,2,---,0,0
SNB60,6,bottom,R. Preval  es Out de rolling 63.,2,---,0,0,1,3,---,0,0
SNB60,7,top,M. Lamontana  es Out de rolling 53.,0,---,0,0,1,1,---,0,1
SNB60,7,top,Y. Moreno  conecta Jonron de fly al jardin derecho.,1,---,0,1,0,1,---,1,1
SNB60,7,top,D. Garcia  batea Sencillo de fly al jardin derecho.,1,---,1,0,0,1,1--,1,1
SNB60,7,top,"S. Tornes  recibe Base por Bolas. D. Garcia  avanza a Segunda Base, ",1,1--,1,0,0,1,12-,1,1
SNB60,7,top,"A. Cosme  recibe Base por Bolas. S. Tornes  avanza a Segunda Base, D. Garcia  avanza a Tercera Base, ",1,12-,1,0,0,1,123,1,1
SNB60,7,top,"J. Jimenez  batea para Doble Play de rolling 6443. A. Cosme  es Out, ",1,123,1,0,2,3,-23,1,1
SNB60,7,bottom,F. Carbonell  es Out de fly al jardin derecho.,0,---,0,0,1,1,---,0,0
SNB60,7,bottom,O. Morales  es Out de rolling 43.,1,---,0,0,1,2,---,0,0
SNB60,7,bottom,B. Roque  es Out de rolling 53.,2,---,0,0,1,3,---,0,0
SNB60,8,top,G. Garbey  es Out de rolling 63.,0,---,0,0,1,1,---,0,0
SNB60,8,top,J. Jens  batea Sencillo de linea al jardin derecho.,1,---,0,0,0,1,1--,0,0
SNB60,8,top,Y. Reyes  es Out de fly al jardin derecho.,1,1--,0,0,1,2,1--,0,0
SNB60,8,top,M. Lamontana  se Poncha.,2,1--,0,0,1,3,1--,0,0
SNB60,8,bottom,Y. Baro  recibe Base por Bolas.,0,---,0,0,0,0,1--,0,1
SNB60,8,bottom,D. Manso  es Out de fly al jardin izquierdo.,0,1--,0,0,1,1,1--,0,1
SNB60,8,bottom,"L. Hechavarria  recibe Base por Bolas. Y. Baro  avanza a Segunda Base, ",1,1--,0,0,0,1,12-,0,1
SNB60,8,bottom,O. Cremet  es Out de fly al jardin izquierdo.,1,12-,0,0,1,2,12-,0,1
SNB60,8,bottom,"L. Brook  batea Sencillo de rolling al jardin central . L. Hechavarria  avanza a Segunda Base, Y. Baro  anota, ",2,12-,0,1,0,2,12-,1,1
SNB60,8,bottom,E. Marcilli  es Out de rolling 43.,2,12-,1,0,1,3,12-,1,1
SNB60,9,top,Y. Moreno  es Out de rolling 63.,0,---,0,0,1,1,---,0,0
SNB60,9,top,D. Garcia  es Out de rolling 63.,1,---,0,0,1,2,---,0,0
SNB60,9,top,V. Gonzalez  recibe Base por Bolas.,2,---,0,0,0,2,1--,0,0
SNB60,9,top,A. Cosme  es Out de fly al jardin central.,2,1--,0,0,1,3,1--,0,0
SNB60,1,top,J. Martinez  se Poncha.,0,---,0,0,1,1,---,0,0
SNB60,1,top,A. Pozo  es Out de linea.,1,---,0,0,1,2,---,0,0
SNB60,1,top,D. Laza  es Out de fly al jardin izquierdo.,2,---,0,0,1,3,---,0,0
SNB60,1,bottom,R. Moreno  es Out de rolling 43.,0,---,0,0,1,1,---,0,0
SNB60,1,bottom,D. Ortiz  es Out de rolling 63.,1,---,0,0,1,2,---,0,0
SNB60,1,bottom,F. Cepeda  es Out de rolling 63.,2,---,0,0,1,3,---,0,0
SNB60,2,top,Y. Gonzalez  es Out de fly al jardin central.,0,---,0,0,1,1,---,0,0
SNB60,2,top,O. Lavandera  es Out de fly al jardin izquierdo.,1,---,0,0,1,2,---,0,0
SNB60,2,top,J. Carabeo  es Out de fly.,2,---,0,0,1,3,---,0,0
SNB60,2,bottom,G. Cepeda  recibe Base por Bolas.,0,---,0,0,0,0,1--,0,0
SNB60,2,bottom,"Y. Mendoza  es Out de rolling 643. G. Cepeda  avanza a Segunda Base, ",0,1--,0,0,1,1,-2-,0,0
SNB60,2,bottom,D. Palacio  es Out de fly al jardin central.,1,-2-,0,0,1,2,-2-,0,0
SNB60,2,bottom,D. Gomez  es Out de fly al jardin derecho.,2,-2-,0,0,1,3,-2-,0,0
SNB60,3,top,D. Oliva  es Out de fly al jardin izquierdo.,0,---,0,0,1,1,---,0,0
SNB60,3,top,L. Fernandez  es Out de rolling 43.,1,---,0,0,1,2,---,0,0
SNB60,3,top,R. Ramos  batea Doble de fly al jardin central.,2,---,0,0,0,2,-2-,0,0
SNB60,3,top,"J. Martinez  batea Sencillo de linea al jardin central. R. Ramos  es Out, ",2,-2-,0,0,1,3,1--,0,0
SNB60,3,bottom,Y. Ibarra  se Poncha.,0,---,0,0,1,1,---,0,0
SNB60,3,bottom,L. Fernandez  batea Doble de fly al jardin central.,1,---,0,0,0,1,-2-,0,0
SNB60,3,bottom,R. Moreno  es Out de fly al jardin derecho.,1,-2-,0,0,1,2,-2-,0,0
SNB60,3,bottom,D. Ortiz  es Out de rolling 43.,2,-2-,0,0,1,3,-2-,0,0
SNB60,4,top,A. Pozo  es Out de rolling 63.,0,---,0,0,1,1,---,0,1
SNB60,4,top,D. Laza  es Out de linea.,1,---,0,0,1,2,---,0,1
SNB60,4,top,Y. Gonzalez  conecta Jonron de fly al jardin central.,2,---,0,1,0,2,---,1,1
SNB60,4,top,O. Lavandera  es Out de rolling 53.,2,---,1,0,1,3,---,1,1
SNB60,4,bottom,F. Cepeda  es Out de rolling 63.,0,---,0,0,1,1,---,0,0
SNB60,4,bottom,G. Cepeda  recibe Base por Bolas.,1,---,0,0,0,1,1--,0,0
SNB60,4,bottom,Y. Mendoza  es Out de fly al jardin central.,2,---,0,0,1,3,---,0,0
SNB60,5,top,J. Carabeo  es Out de rolling 53.,0,---,0,0,1,1,---,0,0
SNB60,5,top,D. Oliva  es Out de fly al jardin central.,1,---,0,0,1,2,---,0,0
SNB60,5,top,L. Fernandez  recibe Base por Bolas.,2,---,0,0,0,2,1--,0,0
SNB60,5,bottom,D. Palacio  se Poncha.,0,---,0,0,1,1,---,0,1
SNB60,5,bottom,D. Gomez  batea Sencillo de rolling .,1,---,0,0,0,1,1--,0,1
SNB60,5,bottom,"Y. Ibarra  batea Sencillo de fly al jardin derecho. D. Gomez  avanza a Tercera Base, ",1,1--,0,0,0,1,1-3,0,1
SNB60,5,bottom,L. Fernandez  es Out de fly.,1,1-3,0,0,1,2,1-3,0,1
SNB60,5,bottom,"R. Moreno  batea Sencillo de fly al jardin derecho. Y. Ibarra  avanza a Segunda Base, D. Gomez  anota",2,1-3,0,1,0,2,12-,1,1
SNB60,5,bottom,D. Ortiz  es Out de fly al jardin derecho.,2,12-,1,0,1,3,12-,1,1
SNB60,6,top,R. Ramos  batea Sencillo de rolling .,0,---,0,0,0,0,1--,0,6
SNB60,6,top,"J. Martinez  sacrificio de Hit de rolling 1. R. Ramos  avanza a 2B y anota por error no  probabilidad de Out, ",0,1--,0,1,0,0,1--,1,6
SNB60,6,top,A. Pozo  es Out de rolling 63.,0,1--,1,0,1,1,1--,1,6
SNB60,6,top,D. Laza  recibe Base por Bolas.,1,1--,1,0,0,1,1--,1,6
SNB60,6,top,"Y. Gonzalez  batea Sencillo de fly al jardin derecho. D. Laza  avanza a Tercera Base, J. Martinez  anota",1,1--,1,1,0,1,1-3,2,6
SNB60,6,top,"O. Lavandera  batea Sencillo de linea al jardin izquierdo. Y. Gonzalez  avanza a Segunda Base, D. Laza  anota",1,1-3,2,1,0,1,12-,3,6
SNB60,6,top,"J. Carabeo  batea Sencillo de fly al jardin izquierdo. O. Lavandera  avanza a Segunda Base, Y. Gonzalez  avanza a Tercera Base, ",1,12-,3,0,0,1,123,3,6
SNB60,6,top,"O. Capote  batea Sencillo de rolling al jardin izquierdo . J. Carabeo  avanza a Segunda Base, O. Lavandera  anota, Y. Gonzalez  anota",1,123,3,2,0,1,12-,5,6
SNB60,6,top,"L. Fernandez  batea Sencillo de fly al jardin central. O. Capote  avanza a Segunda Base, J. Carabeo  anota, ",1,12-,5,1,0,1,12-,6,6
SNB60,6,top,R. Ramos  se Poncha.,1,12-,6,0,1,2,12-,6,6
SNB60,6,top,J. Martinez  se Poncha.,2,12-,6,0,1,3,12-,6,6
SNB60,6,bottom,F. Cepeda  es Out de fly al jardin central.,0,---,0,0,1,1,---,0,0
SNB60,6,bottom,G. Cepeda  recibe Base por Bolas.,1,---,0,0,0,1,1--,0,0
SNB60,6,bottom,"Y. Mendoza  recibe Base por Bolas. G. Cepeda  avanza a Segunda Base, ",1,1--,0,0,0,1,12-,0,0
SNB60,6,bottom,D. Palacio  es Out de fly al jardin izquierdo.,1,12-,0,0,1,2,12-,0,0
SNB60,6,bottom,D. Barroso  es Out de fly al jardin central.,2,12-,0,0,1,3,12-,0,0
SNB60,7,top,A. Pozo  es Out de fly al jardin central.,0,---,0,0,1,1,---,0,0
SNB60,7,top,D. Laza  es Out de fly al jardin derecho.,1,---,0,0,1,2,---,0,0
SNB60,7,top,Y. Gonzalez  se Poncha.,2,---,0,0,1,3,---,0,0
SNB60,7,bottom,L. Viciedo  recibe Base por Bolas.,0,---,0,0,0,0,1--,0,3
SNB60,7,bottom,"Y. Baguet  recibe Base por Bolas. L. Viciedo  avanza a Segunda Base, ",0,1--,0,0,0,0,12-,0,3
SNB60,7,bottom,"R. Moreno  se embasa por FCH de rolling 46. Y. Baguet  es Out, L. Viciedo  avanza a Tercera Base, ",0,12-,0,0,1,1,1-3,0,3
SNB60,7,bottom,D. Ortiz  conecta un Fly de sacrificio de fly al jardin izquierdo. L. Viciedo  anota,1,1-3,0,1,1,2,1--,1,3
SNB60,7,bottom,"F. Cepeda  conecta Jonron de fly al jardin derecho. R. Moreno  anota, ",2,1--,1,2,0,2,---,3,3
SNB60,7,bottom,G. Cepeda  es Out de fly al jardin derecho.,2,---,3,0,1,3,---,3,3
SNB60,8,top,O. Lavandera  batea Sencillo de linea al jardin izquierdo.,0,---,0,0,0,0,1--,0,6
SNB60,8,top,"L. Martinez  sacrificio de Hit de rolling 1. O. Lavandera  avanza a 2B y llega a 3B por error no probabilidad de Out, ",0,1--,0,0,0,0,1-3,0,6
SNB60,8,top,"J. Hernandez  batea Sencillo de rolling al jardin izquierdo . L. Martinez  anota, O. Lavandera  anota",0,1-3,0,2,0,0,1--,2,6
SNB60,8,top,L. Fernandez  se Poncha.,0,1--,2,0,1,1,1--,2,6
SNB60,8,top,"R. Ramos  recibe Base por Bolas. J. Hernandez  avanza a Segunda Base, ",1,1--,2,0,0,1,12-,2,6
SNB60,8,top,"J. Martinez  batea Sencillo de fly al jardin izquierdo. R. Ramos  avanza a Segunda Base, J. Hernandez  anota, ",1,12-,2,1,0,1,12-,3,6
SNB60,8,top,F. Alfonso  es Out de fly.,1,12-,3,0,1,2,12-,3,6
SNB60,8,top,"D. Laza  conecta Jonron de fly al jardin izquierdo. J. Martinez  anota, R. Ramos  anota, ",2,12-,3,3,0,2,---,6,6
SNB60,8,top,Y. Gonzalez  recibe Base por Bolas.,2,---,6,0,0,2,1--,6,6
SNB60,8,top,"O. Lavandera  se embasa por FCH de rolling 54. Y. Gonzalez  es Out, ",2,1--,6,0,1,3,1--,6,6
SNB60,8,bottom,A. Escobar  es Out de fly al jardin izquierdo.,0,---,0,0,1,1,---,0,0
SNB60,8,bottom,E. Martinez  se Poncha.,1,---,0,0,1,2,---,0,0
SNB60,8,bottom,K. Arevalo  es Out de fly al jardin derecho.,2,---,0,0,1,3,---,0,0
SNB60,9,top,L. Martinez  es Out de fly al jardin derecho.,0,---,0,0,1,1,---,0,0
SNB60,9,top,J. Hernandez  es Out de fly al jardin derecho.,1,---,0,0,1,2,---,0,0
SNB60,9,top,L. Fernandez  batea Sencillo de linea al jardin derecho.,2,---,0,0,0,2,1--,0,0
SNB60,9,top,"R. Ramos  recibe Pelotazo. L. Fernandez  avanza a Segunda Base, ",2,1--,0,0,0,2,12-,0,0
SNB60,9,top,"J. Martinez  recibe Base por Bolas. R. Ramos  avanza a Segunda Base, L. Fernandez  avanza a Tercera Base, ",2,12-,0,0,0,2,123,0,0
SNB60,9,top,"F. Alfonso  se embasa por FCH de rolling 5. R. Ramos  es Out, ",2,123,0,0,1,3,1-3,0,0
SNB60,9,bottom,L. Rodriguez  es Out de fly al jardin izquierdo.,0,---,0,0,1,1,---,0,0
SNB60,9,bottom,Y. Baguet  es Out de fly.,1,---,0,0,1,2,---,0,0
SNB60,9,bottom,D. Cuellar  recibe Pelotazo.,2,---,0,0,0,2,1--,0,0
SNB60,9,bottom,J. Gonzalez  se Poncha.,2,1--,0,0,1,3,1--,0,0
SNB60,1,top,Y. Borroto  recibe Pelotazo.,0,---,0,0,0,0,1--,0,5
SNB60,1,top,"R. Gonzalez  es Out de rolling 3. Y. Borroto  avanza a Segunda Base, ",0,1--,0,0,1,1,-2-,0,5
SNB60,1,top,"A. Civil  batea Sencillo de rolling al jardin central . Y. Borroto  anota, ",1,-2-,0,1,0,1,1--,1,5
SNB60,1,top,"O. Vazquez  batea Sencillo de rolling . A. Civil  avanza a Segunda Base, ",1,1--,1,0,0,1,12-,1,5
SNB60,1,top,"H. Morales  es Out de rolling 13. O. Vazquez  avanza a Segunda Base, A. Civil  avanza a Tercera Base, ",1,12-,1,0,1,2,-23,1,5
SNB60,1,top,J. Bridon  recibe Base por Bolas.,2,-23,1,0,0,2,123,1,5
SNB60,1,top,"Y. Gonzalez  conecta Jonron de fly al jardin central. J. Bridon  anota, O. Vazquez  anota, A. Civil  anota",2,123,1,4,0,2,---,5,5
SNB60,1,top,M. Arteaga  es Out de rolling 53.,2,---,5,0,1,3,---,5,5
SNB60,1,bottom,A. Medina  es Out de fly al jardin izquierdo.,0,---,0,0,1,1,---,0,0
SNB60,1,bottom,A. Sanchez  es Out de rolling 31.,1,---,0,0,1,2,---,0,0
SNB60,1,bottom,J. Delgado  es Out de rolling 63.,2,---,0,0,1,3,---,0,0
SNB60,2,top,L. Perez  recibe Base por Bolas.,0,---,0,0,0,0,1--,0,0
SNB60,2,top,"Y. Borroto  batea para Doble Play de rolling 1443. L. Perez  es Out, ",0,1--,0,0,2,2,---,0,0
SNB60,2,top,R. Gonzalez  batea Sencillo de rolling al jardin izquierdo .,2,---,0,0,0,2,1--,0,0
SNB60,2,top,"A. Civil  batea Sencillo de fly al jardin central. R. Gonzalez  avanza a Tercera Base, ",2,1--,0,0,0,2,1-3,0,0
SNB60,2,top,O. Vazquez  es Out de fly.,2,1-3,0,0,1,3,1-3,0,0
SNB60,2,bottom,J. Camero  batea Sencillo de linea al jardin central.,0,---,0,0,0,0,1--,0,7
SNB60,2,bottom,Y. Santoya  es Out de fly al jardin derecho.,0,1--,0,0,1,1,1--,0,7
SNB60,2,bottom,"J. Vazquez  batea Sencillo de rolling al jardin derecho . J. Camero  avanza a Segunda Base, ",1,1--,0,0,0,1,12-,0,7
SNB60,2,bottom,"M. Esquerres  conecta Jonron de linea al jardin izquierdo. J. Vazquez  anota, J. Camero  anota, ",1,12-,0,3,0,1,---,3,7
SNB60,2,bottom,A. Perez  batea Sencillo de rolling al jardin central .,1,---,3,0,0,1,1--,3,7
SNB60,2,bottom,E. Blanco  es Out de fly al jardin central.,1,1--,3,0,1,2,1--,3,7
SNB60,2,bottom,"A. Medina  recibe Base por Bolas. A. Perez  avanza a Segunda Base, ",2,1--,3,0,0,2,12-,3,7
SNB60,2,bottom,"A. Sanchez  conecta Jonron de linea al jardin derecho. A. Medina  anota, A. Perez  anota, ",2,12-,3,3,0,2,---,6,7
SNB60,2,bottom,J. Delgado  recibe Base por Bolas.,2,---,6,0,0,2,1--,6,7
SNB60,2,bottom,"J. Camero  recibe Base por Bolas. J. Delgado  avanza a Segunda Base, ",2,1--,6,0,0,2,12-,6,7
SNB60,2,bottom,"Y. Santoya  batea Doble de linea al jardin derecho. J. Camero  avanza a Tercera Base, J. Delgado  anota, ",2,12-,6,1,0,2,-23,7,7
SNB60,2,bottom,J. Vazquez  es Out de rolling 63.,2,-23,7,0,1,3,-23,7,7
SNB60,3,top,H. Morales  es Out de fly al jardin izquierdo.,0,---,0,0,1,1,---,0,0
SNB60,3,top,J. Bridon  es Out de fly al jardin izquierdo.,1,---,0,0,1,2,---,0,0
SNB60,3,top,Y. Gonzalez  es Out de rolling 63.,2,---,0,0,1,3,---,0,0
SNB60,3,bottom,M. Esquerres  es Out de rolling 13.,0,---,0,0,1,1,---,0,1
SNB60,3,bottom,A. Perez  se Poncha.,1,---,0,0,1,2,---,0,1
SNB60,3,bottom,E. Blanco  batea Sencillo de rolling al jardin derecho .,2,---,0,0,0,2,1--,0,1
SNB60,3,bottom,"A. Medina  batea Sencillo de linea al jardin derecho. E. Blanco  anota, ",2,-2-,0,1,0,2,1--,1,1
SNB60,3,bottom,A. Sanchez  es Out de linea al jardin izquierdo.,2,1--,1,0,1,3,1--,1,1
SNB60,4,top,M. Arteaga  recibe Base por Bolas.,0,---,0,0,0,0,1--,0,0
SNB60,4,top,"L. Perez  batea para Doble Play de rolling 6443. M. Arteaga  es Out, ",0,1--,0,0,2,2,---,0,0
SNB60,4,top,Y. Borroto  batea Sencillo de rolling .,2,---,0,0,0,2,1--,0,0
SNB60,4,top,"R. Gonzalez  se embasa por FCH de rolling 54. Y. Borroto  es Out, ",2,1--,0,0,1,3,1--,0,0
SNB60,4,bottom,J. Delgado  recibe Base por Bolas.,0,---,0,0,0,0,1--,0,6
SNB60,4,bottom,J. Camero  es Out de fly al jardin central.,0,1--,0,0,1,1,1--,0,6
SNB60,4,bottom,"Y. Santoya  se embasa por FCH de rolling 4. J. Delgado  avanza a 3B por un error probabilidad de Out, ",1,1--,0,0,0,1,1-3,0,6
SNB60,4,bottom,"J. Vazquez  batea Sencillo de rolling al jardin izquierdo . Y. Santoya  avanza a Segunda Base, J. Delgado  anota",1,1-3,0,1,0,1,12-,1,6
SNB60,4,bottom,"M. Esquerres  batea Sencillo de fly al jardin derecho. J. Vazquez  avanza a Segunda Base, Y. Santoya  avanza a Tercera Base, ",1,12-,1,0,0,1,123,1,6
SNB60,4,bottom,"A. Perez  se embasa por FCH de rolling 46. M. Esquerres  es Out, J. Vazquez  avanza a Tercera Base, Y. Santoya  anota",1,123,1,1,1,2,1-3,2,6
SNB60,4,bottom,"E. Blanco  batea Sencillo de fly al jardin derecho. A. Perez  avanza a Tercera Base, J. Vazquez  anota",2,1-3,2,1,0,2,1-3,3,6
SNB60,4,bottom,"A. Medina  batea Sencillo de linea al jardin derecho. E. Blanco  avanza a Tercera Base, A. Perez  anota",2,1-3,3,1,0,2,1-3,4,6
SNB60,4,bottom,"A. Sanchez  batea Sencillo de fly al jardin central. A. Medina  avanza a Tercera Base, E. Blanco  anota",2,1-3,4,1,0,2,1-3,5,6
SNB60,4,bottom,"J. Delgado  batea Sencillo de linea al jardin derecho. A. Sanchez  avanza a Segunda Base, A. Medina  anota",2,1-3,5,1,0,2,12-,6,6
SNB60,4,bottom,J. Camero  es Out de fly al jardin izquierdo.,2,12-,6,0,1,3,12-,6,6
SNB60,5,top,D. Hernandez  se Poncha.,0,---,0,0,1,1,---,0,0
SNB60,5,top,O. Vazquez  recibe Base por Bolas.,1,---,0,0,0,1,1--,0,0
SNB60,5,top,"H. Morales  se embasa por FCH de rolling 4. O. Vazquez  avanza a 2B por un error probabilidad de Out, ",1,1--,0,0,0,1,12-,0,0
SNB60,5,top,"J. Bridon  se embasa por FCH de rolling 64. H. Morales  es Out, O. Vazquez  avanza a Tercera Base, ",1,12-,0,0,1,2,1-3,0,0
SNB60,5,top,Y. Gonzalez  se Poncha.,2,1-3,0,0,1,3,1-3,0,0
SNB60,5,bottom,Y. Santoya  recibe Base por Bolas.,0,---,0,0,0,0,1--,0,2
SNB60,5,bottom,"J. Vazquez  batea Sencillo de rolling al jardin central . Y. Santoya  anota, ",0,-2-,0,1,0,0,1--,1,2
SNB60,5,bottom,"M. Esquerres  se embasa por FCH de rolling 644. J. Vazquez  es Out, ",0,1--,1,0,1,1,1--,1,2
SNB60,5,bottom,A. Perez  es Out de rolling 53.,1,1--,1,0,1,2,1--,1,2
SNB60,5,bottom,"E. Blanco  batea Sencillo de rolling al jardin izquierdo . M. Esquerres  anota, ",2,1--,1,1,0,2,1--,2,2
SNB60,5,bottom,"A. Medina  recibe Base por Bolas. E. Blanco  avanza a Segunda Base, ",2,1--,2,0,0,2,12-,2,2
SNB60,5,bottom,A. Sanchez  es Out de rolling 3.,2,12-,2,0,1,3,12-,2,2
SNB60,6,top,M. Arteaga  batea Sencillo de rolling al jardin central .,0,---,0,0,0,0,1--,0,0
SNB60,6,top,"L. Perez  batea Sencillo de rolling al jardin izquierdo . M. Arteaga  avanza a Segunda Base, ",0,1--,0,0,0,0,12-,0,0
SNB60,6,top,J. Alfonso  es Out de fly al jardin izquierdo.,0,12-,0,0,1,1,12-,0,0
SNB60,6,top,R. Valdes  es Out de fly al jardin izquierdo.,1,12-,0,0,1,2,12-,0,0
SNB60,6,top,D. Hernandez  es Out de fly al jardin central.,2,12-,0,0,1,3,12-,0,0
SNB60,6,bottom,J. Delgado  es Out de rolling 53.,0,---,0,0,1,1,---,0,1
SNB60,6,bottom,J. Camero  conecta Jonron de linea al jardin izquierdo.,1,---,0,1,0,1,---,1,1
SNB60,6,bottom,Y. Duque  es Out de rolling 43.,1,---,1,0,1,2,---,1,1
SNB60,6,bottom,W. Luis  se Poncha.,2,---,1,0,1,3,---,1,1
SNB60,7,top,W. Suarez  es Out de rolling 43.,0,---,0,0,1,1,---,0,0
SNB60,7,top,A. Jimenez  es Out de rolling 63.,1,---,0,0,1,2,---,0,0
SNB60,7,top,J. Bridon  es Out de rolling 43.,2,---,0,0,1,3,---,0,0
SNB60,1,top,M. Gomez  se embasa por Error probabilidad de Out de rolling 4.,0,---,0,0,0,0,1--,0,0
SNB60,1,top,R. Reyes  se Poncha.,0,-2-,0,0,1,1,-2-,0,0
SNB60,1,top,W. Pacheco  es Out de linea.,1,-2-,0,0,1,2,-2-,0,0
