"equipo_local","equipo_visitante","fecha","hora","estadio","inning","bateando","parte_del_inning","evento","id_evento"
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","5","may","top","Cierre de actuacion del Lanzador #42 - M. Lahera  [ INN: 4.1, BE: 25, VB: 17, C: 7, CL: 7 ]",5
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","5","may","top","Cambio de Lanzador Entra M. Martinez  - Sale M. Lahera ",6
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","5","may","top","L. Fernandez  recibe Base por Bolas.",7
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","5","may","top","R. Ramos  batea para Doble Play de rolling 1643. L. Fernandez  es Out, ",8
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","5","art","bottom","D. Garcia  es Out de rolling 53.",0
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","5","art","bottom","R. Proenza  se Poncha.",1
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","5","art","bottom","J. Jimenez  se Poncha y llega a 1B por WP o FCH.",2
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","5","art","bottom","Y. Reyes  se embasa por FCH de rolling 46. J. Jimenez  es Out, ",3
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","6","may","top","J. Martinez  es Out de fly.",0
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","6","may","top","O. Lavandera  se Poncha.",1
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","6","may","top","D. Laza  recibe Pelotazo.",2
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","6","may","top","A. Pozo  es Out de rolling 53.",3
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","6","art","bottom","G. Diaz  se Poncha.",0
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","6","art","bottom","O. Pacheco  es Out de linea.",1
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","6","art","bottom","A. Cosme  recibe Base por Bolas.",2
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","6","art","bottom","M. Lamontana  es Out de fly.",3
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","may","top","Cambio de RF Entra G. Diaz  - Sale R. Ramos ",0
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","may","top","J. Hernandez  batea Sencillo de rolling al jardin derecho .",1
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","may","top","D. Oliva  recibe Base por Bolas. J. Hernandez  avanza a Segunda Base, ",2
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","may","top","Cierre de actuacion del Lanzador #19 - M. Martinez  [ INN: 1.2, BE: 8, VB: 5, C: 2, CL: 2 ]",3
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","may","top","Cambio de Lanzador Entra S. Rodriguez  - Sale M. Martinez ",4
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","may","top","R. Fonseca  recibe Base por Bolas. D. Oliva  avanza a Segunda Base, J. Hernandez  avanza a Tercera Base, ",5
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","may","top","Cambio a la Ofensiva en el Turno 7 Entra L. Martinez  - Sale R. Fonseca ",6
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","may","top","L. Fernandez  batea Doble de fly al jardin central. R. Fonseca  avanza a Tercera Base, D. Oliva  anota, J. Hernandez  anota",7
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","may","top","Cambio a la Ofensiva en el Turno 7 Entra M. Camacho  - Sale L. Martinez ",8
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","may","top","Cierre de actuacion del Lanzador #44 - S. Rodriguez  [ INN: 0.0, BE: 2, VB: 1, C: 2, CL: 2 ]",9
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","may","top","Cambio de Lanzador Entra D. Alpizar  - Sale S. Rodriguez ",10
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","may","top","R. Ramos  batea Sencillo de rolling al jardin izquierdo . L. Fernandez  avanza a Tercera Base, R. Fonseca  anota",11
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","may","top","Cambio a la Ofensiva en el Turno 9 Entra Y. Martinez ",12
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","may","top","J. Martinez  recibe Base por Bolas. R. Ramos  avanza a Segunda Base, ",13
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","may","top","O. Capote  es Out de rolling 31. J. Martinez  avanza a Segunda Base, R. Ramos  avanza a Tercera Base, L. Fernandez  anota",14
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","may","top","D. Laza  recibe Base por Bolas.",15
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","may","top","A. Pozo  continua bateando. D. Laza  avanza a Segunda Base, J. Martinez  avanza a Tercera Base, R. Ramos  anota por WP, BK o BDP",16
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","may","top","A. Pozo  batea Sencillo de rolling . J. Martinez  anota",17
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","may","top","Cambio a la Ofensiva en el Turno 4 Entra F. Alfonso  - Sale A. Pozo ",18
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","may","top","J. Hernandez  continua bateando. A. Pozo  avanza a Segunda Base, D. Laza  avanza a Tercera Base, ",19
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","may","top","J. Hernandez  conecta un Fly de sacrificio de fly al jardin central. D. Laza  anota",20
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","may","top","D. Oliva  se Poncha.",21
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","art","bottom","Cierre de actuacion del Lanzador #57 - M. Batista  [ INN: 2.1, BE: 9, VB: 8, C: 0, CL: 0 ]",0
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","art","bottom","Cambio de Lanzador Entra C. Perez  - Sale M. Batista , Cambio de 2B Entra M. Camacho  - Sale J. Martinez ",1
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","art","bottom","Cambio de SS Entra Y. Martinez , Cambio de 3B Entra J. Martinez  - Sale R. Fonseca ",2
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","art","bottom","Cambio de LF Entra O. Capote  - Sale A. Pozo , Cambio de CF Entra F. Alfonso  - Sale O. Lavandera ",3
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","art","bottom","Cambio de Receptor Entra L. Rios  - Sale L. Fernandez ",4
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","art","bottom","Y. More  es Out de rolling 53.",5
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","art","bottom","D. Garcia  batea Sencillo de linea al jardin izquierdo.",6
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","art","bottom","S. Tornes  batea Sencillo de fly al jardin derecho. D. Garcia  avanza a Tercera Base, ",7
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","art","bottom","A. Gonzalez  se Poncha.",8
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","7","art","bottom","G. Garbey  es Out de fly al jardin central.",9
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","9","may","top","Cierre de actuacion del Lanzador #97 - D. Alpizar  [ INN: 1.0, BE: 7, VB: 4, C: 3, CL: 3 ]",0
"Mayabeque","Artemisa","miercoles 21, octubre, 2020","14:00","26 de Julio","9","may","top","Cierre de actuacion del Lanzador #43 - C. Perez  [ INN: 1.0, BE: 5, VB: 5, C: 0, CL: 0 ]",1
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","1","cfg","top","C. Prieto  es Out de rolling 3.",0
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","1","cfg","top","L. Gonzalez  se Poncha.",1
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","1","cfg","top","D. Perez  batea Sencillo de linea al jardin izquierdo.",2
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","1","cfg","top","P. Quesada  batea Sencillo de fly al jardin central. D. Perez  avanza a Tercera Base, ",3
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","1","cfg","top","J. Soriano  continua bateando. P. Quesada  avanza a Segunda Base, ",4
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","1","cfg","top","J. Soriano  se embasa por Error probabilidad de Out de rolling 5. D. Perez  anota por un error no probabilidad de Out o PB",5
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","1","cfg","top","Y. Ibanez  se Poncha.",6
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","1","ijv","bottom","J. Hardy  es Out de fly al jardin central.",0
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","1","ijv","bottom","L. Rivera  recibe Base por Bolas.",1
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","1","ijv","bottom","Y. Viera  es Out de fly al jardin central.",2
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","1","ijv","bottom","L. Ponce  es Out de linea.",3
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","2","cfg","top","A. Rivera  se Poncha.",0
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","2","cfg","top","R. Lopez  se Poncha.",1
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","2","cfg","top","L. Mateo  es Out de rolling 13.",2
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","2","ijv","bottom","D. Galvez  batea Sencillo de fly al jardin derecho.",0
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","2","ijv","bottom","L. Urgelles  batea Sencillo de rolling . D. Galvez  avanza a Segunda Base, ",1
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","2","ijv","bottom","J. Acebal  sacrificio de Hit de rolling 14. L. Urgelles  avanza a Segunda Base, D. Galvez  avanza a Tercera Base, ",2
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","2","ijv","bottom","L. Rojas  es Out de rolling 53.",3
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","2","ijv","bottom","L. Aguila  es Out de rolling 63.",4
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","3","cfg","top","C. Prieto  batea Sencillo de rolling al jardin central .",0
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","3","cfg","top","L. Gonzalez  continua bateando. C. Prieto  se roba Segunda Base, ",1
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","3","cfg","top","L. Gonzalez  es Out de rolling 3. C. Prieto  avanza a Tercera Base, ",2
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","3","cfg","top","D. Perez  conecta un Fly de sacrificio de fly al jardin derecho. C. Prieto  anota",3
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","3","cfg","top","P. Quesada  es Out de rolling 43.",4
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","3","ijv","bottom","J. Hardy  es Out de rolling 3.",0
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","3","ijv","bottom","L. Rivera  batea Sencillo de rolling .",1
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","3","ijv","bottom","Y. Viera  continua bateando. L. Rivera  es Out, sorprendido, ",2
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","3","ijv","bottom","Y. Viera  es Out de rolling 143.",3
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","4","cfg","top","J. Soriano  es Out de rolling 53.",0
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","4","cfg","top","Y. Ibanez  es Out de rolling 3.",1
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","4","cfg","top","A. Rivera  es Out de rolling 53.",2
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","4","ijv","bottom","L. Ponce  recibe Base por Bolas.",0
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","4","ijv","bottom","D. Galvez  es Out de fly al jardin derecho.",1
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","4","ijv","bottom","L. Urgelles  se Poncha.",2
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","4","ijv","bottom","J. Acebal  continua bateando. L. Ponce  avanza a Segunda Base, ",3
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","4","ijv","bottom","J. Acebal  recibe Base por Bolas.",4
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","4","ijv","bottom","L. Rojas  es Out de fly.",5
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","5","cfg","top","R. Lopez  es Out de rolling 3.",0
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","5","cfg","top","L. Mateo  es Out de rolling 63.",1
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","5","cfg","top","C. Prieto  es Out de rolling 3.",2
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","5","ijv","bottom","L. Aguila  recibe Base por Bolas.",0
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","5","ijv","bottom","J. Hardy  es Out de fly al jardin central.",1
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","5","ijv","bottom","L. Rivera  es Out de rolling 53. L. Aguila  avanza a Segunda Base, ",2
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","5","ijv","bottom","Y. Viera  batea Doble de linea al jardin central. L. Aguila  anota, ",3
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","5","ijv","bottom","L. Ponce  recibe Base por Bolas.",4
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","5","ijv","bottom","Cierre de actuacion del Lanzador #91 - H. Gonzalez  [ INN: 4.2, BE: 22, VB: 16, C: 3, CL: 1 ]",5
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","5","ijv","bottom","Cambio de Lanzador Entra J. Ozuna  - Sale H. Gonzalez ",6
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","5","ijv","bottom","D. Galvez  se embasa por FCH de rolling 4. L. Ponce  avanza a 2B por un error probabilidad de Out, Y. Viera  avanza a 3B por un error no probabilidad de Out o PB, ",7
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","5","ijv","bottom","L. Urgelles  batea Sencillo de linea al jardin central. D. Galvez  avanza a Segunda Base, L. Ponce  anota, Y. Viera  anota",8
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","5","ijv","bottom","J. Acebal  se embasa por FCH de rolling 64. L. Urgelles  es Out, ",9
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","6","cfg","top","L. Gonzalez  es Out de rolling 13.",0
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","6","cfg","top","D. Perez  es Out de rolling 31.",1
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","6","cfg","top","P. Quesada  recibe Base por Bolas.",2
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","6","cfg","top","J. Soriano  batea Sencillo de rolling al jardin central . P. Quesada  avanza a Segunda Base, ",3
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","6","cfg","top","Y. Ibanez  es Out de rolling 43.",4
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","6","ijv","bottom","L. Rojas  es Out de fly al jardin central.",0
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","6","ijv","bottom","L. Aguila  batea Sencillo de linea al jardin derecho.",1
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","6","ijv","bottom","J. Hardy  es Out de fly al jardin central.",2
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","6","ijv","bottom","L. Rivera  batea Sencillo de rolling al jardin derecho . L. Aguila  avanza a Tercera Base, ",3
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","6","ijv","bottom","Y. Viera  batea Doble de fly al jardin derecho. L. Rivera  anota, L. Aguila  anota",4
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","6","ijv","bottom","Cierre de actuacion del Lanzador #23 - J. Ozuna  [ INN: 1.0, BE: 8, VB: 8, C: 3, CL: 3 ]",5
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","6","ijv","bottom","Cambio de Lanzador Entra L. Serpa  - Sale J. Ozuna ",6
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","6","ijv","bottom","L. Ponce  batea Sencillo de fly al jardin central. Y. Viera  anota, ",7
"Cienfuegos","Isla De La Juventud","viernes 23, octubre, 2020","10:00","Cristobal Labra","6","ijv","bottom","D. Galvez  es Out de fly al jardin central.",8
